skewness factor,kurtosis factor,crest factor,shape factor,impulse factor,margin factor
-0.3012499898802954,2.48171026769798,2.775495288346172,1.194182263278183,3.314447245155165,3.826980394929844
-0.1922144451669839,2.531205916410838,2.426969356382186,1.206327777667852,2.9277205501525,3.361277523581519
-0.1752125747641317,2.559090027270162,2.492546325943024,1.215273457889762,3.0291253924792,3.503304175736545
-0.02923417981502488,2.31671844034422,2.469553727444509,1.209671694314778,2.987349241679176,3.467160998651903
0.0220777947768459,2.708725802696023,2.815035764255926,1.247237999243912,3.511019574410618,4.138478690745803
-0.2115584164724971,2.755038973312281,2.957466429794124,1.226729037825546,3.628009947822698,4.241123890220404
0.1408962545240406,2.794349709714071,2.661178388201385,1.267598376201017,3.373305403665315,4.018223788878014
-0.316860396337449,2.615248153921861,2.822366777539338,1.220261948953433,3.444026784621572,4.034512934526457
-0.04422368422178024,2.482810977246384,2.793799738481553,1.218165313730841,3.403309934928523,3.934936236019487
-0.242878244296562,2.682909803963757,2.700426136256874,1.217775398317053,3.288512513705995,3.8124018606336
0.01260488708302897,3.095787962074883,2.679695808934383,1.280636016551879,3.431714966324493,4.103264375452094
-0.05500245610247483,2.906302662188931,3.223777602033867,1.250749709473287,4.03213889915035,4.754241702183533
-0.2021010913665451,2.686733836341051,3.076929159208944,1.224420675928426,3.767455680902498,4.384155707058977
-0.1636890344148925,2.482645074111045,2.610348939152853,1.21304629409208,3.166474106926561,3.675998839524154
-0.03566296344902575,2.856881901307473,2.849015290172463,1.274662879180781,3.631534032601301,4.394272475734782
0.09385493038356729,2.551349720440397,2.83968888487256,1.225164657496893,3.479086460032624,4.02520835537811
-0.2140584994440759,2.763625130629131,2.549525600901426,1.261290242387328,3.215691763133659,3.835248367065373
-0.2673074698329305,2.666091760870312,2.719010172690881,1.227528313655467,3.337661972095297,3.914720359385027
0.03332928894346324,2.793236481066428,2.985192729076194,1.232129218592118,3.678143184623524,4.276560949554586
-0.30787601354085,3.057087341561634,3.120270054683278,1.223633722237256,3.818067661397545,4.427077548216098
-0.352269061135361,2.566417929547534,2.502015387016086,1.205372390862477,3.015860269022286,3.475002898230475
-0.419957910411316,2.942730098687848,2.601193850259526,1.241422930883432,3.229181693385139,3.838691935203925
-0.078727846876516,3.287011984551859,3.470135343202618,1.274655242417277,4.423226207110694,5.267153209856465
-0.2161940327303351,2.485974472342194,2.599199660414698,1.208250282948468,3.140483725135621,3.638131366758758
-0.2829844788630415,2.834952135892419,2.653832414103296,1.230381340750997,3.265225883792867,3.808684393357438
-0.1093187079149195,2.565833213786571,2.68354915049795,1.216422303838846,3.264329040113493,3.782177680448189
-0.401302417549263,2.597401344727659,2.719587607717408,1.189948499257862,3.236169192403607,3.684470540846348
-0.07653284583722127,2.961036124887809,2.723855469536933,1.269956834972943,3.459178871016862,4.131479518918734
-0.3297412258788735,3.194548074441682,3.442014106578237,1.252056060125773,4.309594621179681,5.116169918017366
-0.3237897189401394,2.644342366910373,2.502064431427786,1.21009149704868,3.027726893538704,3.50285185749156
-0.3316550765729308,2.642466812371007,2.670664318381288,1.212467893462651,3.238094740253627,3.761124702056095
0.01217221023240555,2.502466742090782,2.491427968012451,1.235416015837003,3.077950013986822,3.613368647657822
-0.2426690521935454,2.657143950769742,2.713206630608385,1.229552806956076,3.336030828516379,3.920611731594822
0.06901111260425247,2.724703549766266,2.917424011807354,1.240953187756718,3.620386627490331,4.259291022176302
-0.5564232803687916,3.192832095807938,3.021161084799398,1.233196684559047,3.725685833293432,4.340499891766245
-0.1043341065201018,2.820785771844696,2.839561179265439,1.234648838303217,3.505860911270986,4.0836013623238
0.09006254194900469,2.457966603369554,2.816995735122325,1.212806353111901,3.416470324245485,3.929455933740861
-0.3825820453895481,3.465261410530458,3.075452007216577,1.267001793885785,3.896603210153042,4.595729628178609
-0.1979427336726056,2.360709890079239,2.537860995744398,1.206860917014327,3.062845248578977,3.552159219138066
-0.2320667728220572,2.46934723840235,2.579150457958104,1.202849498835408,3.102329835776019,3.57840452892121
-0.1815787038443362,2.412846276537678,2.442374319742242,1.199979814592833,2.930799883370591,3.356329111414103
-0.2822682886374253,3.090982529970228,2.83145698089355,1.256096167905805,3.556582263290527,4.201421626673882
-0.1467800943711418,2.523380495578181,2.664724526302323,1.223124320338628,3.259289375123199,3.796152552145734
-0.3727345022929676,2.844781833242926,2.882794873550457,1.212978338427573,3.496767735746757,4.012953934072053
-0.06781816075407264,2.676276695695061,2.905738483466802,1.230261096864451,3.574817013871114,4.178011407101021
-0.3238316199179506,2.940387309831739,2.779382039687393,1.240461205341897,3.447715595056244,4.026372108053258
-0.134756839294258,2.824861893841792,2.858140703928256,1.231929983493448,3.521029230212287,4.094424231556596
-0.03702784760219997,2.557286973814448,2.598752738266741,1.226813824296185,3.188185785233203,3.734217642304472
-0.3564267975825867,3.431579917983876,3.211386563640411,1.261781586394877,4.052068432797392,4.7783405656507
0.1230440316986516,3.061324186640241,3.252477456653331,1.271961255836956,4.137025310346159,4.922172440777245
0.08427055011622291,2.614852870577585,3.051446260744868,1.226008035797095,3.741097636476205,4.376845854499559
0.09987910656238136,3.769202091110856,3.567462784165124,1.266199166773671,4.517118404805961,5.286614981192411
0.006846065572927723,2.768621076376253,3.000477008837479,1.26058154674351,3.78234594876869,4.526244175978662
-0.06439700337957081,3.040957703728582,2.747074788493696,1.272642566478833,3.496044309137916,4.167551088548404
0.01596983292065856,2.717926114998088,3.08799991758294,1.249182015247277,3.857473960129684,4.599808825673157
-0.0335679419943569,2.772335029993602,3.221825079372043,1.233763156310664,3.974969079006908,4.65165931618496
-0.01213343920289146,2.861683943425791,2.96307305208214,1.253414200501074,3.713957840601814,4.399812913164536
-0.05018913290752589,2.465552451231547,2.605013774950629,1.2108423882796,3.154261100762477,3.644794805310618
0.1067256875576216,2.57367328700592,2.757154021439112,1.223340660770949,3.372938622434602,3.916377923988107
-0.02651154885508874,2.478309851748347,2.605308810899401,1.235331224655851,3.218419323975036,3.819169615899104
0.01340710311675218,3.64297409592395,3.540616116941636,1.29734360156616,4.593395664916255,5.531562095611274
0.02560229660425392,2.524485851932456,2.725772488071096,1.227266392168846,3.345248967308112,3.937689980690073
0.03814594884819696,2.390883703474334,2.745912131824987,1.213938294694359,3.333367890688177,3.881483907784899
0.02265766003023461,3.081480243745554,3.064847447574718,1.25726353385551,3.853320932665829,4.509567325261787
0.1107026138013191,3.101312812355906,3.224223790122921,1.268250182299606,4.089122409598122,4.88424363493682
0.02736008200784123,2.769262326431145,2.657683048156365,1.252003096213515,3.327427405045942,3.948308702920877
0.00989791113123316,3.112185944660466,3.296440298502552,1.257315980399984,4.144667065741752,4.893200714064687
-0.04051756475006164,3.116451347919223,3.056906668878143,1.293428460463801,3.953890086508583,4.831648188947606
-0.1130580720923909,2.989990897477314,3.094004235261225,1.250537819790043,3.869169310784732,4.542884376472608
-0.07029543937403196,3.025420670284495,2.984160048086566,1.247958952329133,3.724109247192567,4.360943997640873
-0.01668049983608877,2.380242913499403,2.488852689850472,1.210026604715941,3.011577969937904,3.48771433092818
0.002002609147569956,2.664608544246559,3.287131856662369,1.218137412087335,4.004178293064535,4.632621721582657
0.04849688589540756,3.444969069000168,3.469138327941896,1.289993128478008,4.475164604784731,5.373633042897367
0.009266223254062414,3.156175641148899,3.31056153267553,1.270913989338646,4.207438964443719,5.036171660247641
0.04802700870467323,2.389238087290297,2.293149678105769,1.211538573630727,2.778239290134024,3.199789829999764
0.05013832836393416,3.555486556150819,3.828606023933746,1.271384703252472,4.867631133609633,5.795052922421517
0.06603705146246122,3.079195598481328,3.459748720946267,1.25917281705081,4.356421543241846,5.168097366659081
0.05852551866372644,2.539375687621802,2.820906881344445,1.227681937716282,3.463176426206143,4.055929733739852
-0.06680843022055422,2.489907471463593,2.422952615892465,1.221510409941397,2.959661843107385,3.439895444552984
0.09203744055622211,4.270146032115128,4.369338069768395,1.277178957431435,5.580426640612276,6.611632823363101
-0.08476074533692891,2.732583564163932,2.854528153818577,1.2366661290762,3.53009828232185,4.125109809177951
0.03272533507461212,2.749108919442284,3.105634960017343,1.22937664483995,3.817995087243774,4.434636496062545
0.07302225399771672,2.939230076098447,3.000643121901417,1.251624393807477,3.755678128482437,4.428534187969006
0.02503789783609351,2.721886077135689,3.058809838421115,1.240772179158089,3.79528614884797,4.477468103624445
0.05271682401599183,2.843104156093482,3.437648564606208,1.239193155433689,4.259910572046457,5.001939242644465
-0.01202903938011826,2.849786879182019,3.188543056026675,1.247858697775134,3.978851185693392,4.710768430203717
-0.07704855766420084,2.556262047882626,3.023335531152374,1.210738300300738,3.660468122226254,4.217073464490306
-0.05570311181473785,2.340901885033634,2.657623820553463,1.211722817789136,3.220303424464571,3.765008954853189
-0.05277470313679505,3.161959837537162,3.43993714137289,1.23173986967019,4.237107726188291,4.864977094451359
-0.00782463309514536,3.633799175733139,3.360503457665024,1.287376278809261,4.326232436254453,5.152200691387183
-0.001588401922861655,3.074572983593227,3.149748953663305,1.262996805913651,3.97812286790662,4.733425116729522
-0.0105063445910209,3.220912472027282,3.308521436609089,1.258151474847029,4.162621125032737,4.919093367172383
0.08222563056908069,2.394053140788512,2.434285379777072,1.222002774543245,2.97470348811764,3.474834272593395
0.01214883873750856,2.969592832611253,2.714438428526793,1.257662041852995,3.413846176505241,4.042593456203421
-0.09559135936103792,2.611763474237967,3.037823532940201,1.22608402048798,3.724626890800323,4.367490656856482
-0.03211923305804307,2.738948173374124,2.739301012345318,1.242062213872811,3.402382279857659,3.987276909503584
0.007167106967230997,2.934087233314062,2.998156387854937,1.250335691937237,3.748701941744649,4.41979012968317
0.02461360401960822,3.318707147395325,3.218945761748675,1.288151039403996,4.146488328781644,4.959065548260663
0.06917327952221375,2.708298486663923,3.068971263637932,1.227638053259715,3.767585907602479,4.398325492356112
0.09398419536168894,2.746789446111762,2.940879374086111,1.235280981209546,3.632812358840006,4.254343407337399
0.1527499312485154,5.025386079419438,3.82429879741898,1.410482311123955,5.394105806212087,6.757666350985005
0.1874473829521922,5.585479517784013,4.532095934406419,1.399079266124583,6.34076145391554,7.935306645545448
0.2083669250498882,5.11015686671474,3.947494711063525,1.39812319378193,5.519083912869411,6.903743540062663
0.2376651680143038,5.950522187342221,4.688481245559716,1.436087510137688,6.733069358263096,8.647357848009134
0.1113386763875106,5.748547983064014,4.681513362916415,1.429498219020719,6.692215014610714,8.552897821721114
0.1588224936485509,5.3383156176665,4.137719676390651,1.4054023113572,5.815160796947584,7.27783228868376
0.1144261259081292,5.911999277478893,4.76334824841686,1.433826610303054,6.829815472720538,8.658846381353166
0.141259909063898,4.654027534167163,3.993136566302772,1.355366487875157,5.412163483475655,6.632602540557453
0.1095665728607675,6.012839771247147,4.493080267341104,1.428951263685795,6.42039272585878,8.137490417872574
0.1099454776140503,5.008854855543621,4.280768264567852,1.38461540358417,5.927217678294926,7.403106669810299
0.1462715210467778,5.22924917000296,4.525693595875631,1.405972738793536,6.363001819933629,8.077191140810942
0.2257429510212328,5.279418752342528,4.143424368682665,1.367873447639089,5.667680176221772,6.939201985316774
0.220738660688825,5.621304578818212,4.568417929349897,1.412867969590901,6.454571364083258,8.157799655190676
0.163882424762439,5.615426867623571,4.817524970200607,1.387307712666808,6.683389547124235,8.27666334363771
0.02655399603487095,5.529917399566686,4.118284620898766,1.396363362788383,5.750621762157884,7.198271616857655
-0.004381295308319616,4.804629816981442,3.684697257712257,1.383810231456911,5.098921765043444,6.414240766502294
0.09452755034499497,6.549253156203635,5.08215546880504,1.45780894551552,7.408811704924611,9.534193802564799
0.2632791603553794,6.076874484629585,5.15443263985444,1.428098867687606,7.361039416548161,9.298318798268008
0.08703830838446283,5.413477065451425,4.177892509556282,1.408585705043373,5.884919666168763,7.46632057070699
0.1821496015663518,5.187335289103713,4.271570628021157,1.376329410669404,5.879088285097096,7.213983334034549
0.2937152681976162,5.686133606339486,4.015575157361329,1.450780549433122,5.825718333086662,7.52486527131661
0.07698794585435967,4.821075842625176,3.951007041640703,1.392536536782877,5.501921662571105,6.84807328156281
0.1558673214348954,4.541357275810682,3.547019250424562,1.37254390639575,4.868439658038652,6.041243417857453
0.3012387452429878,6.213595402711924,4.361350429356216,1.408200154359419,6.14165434783494,7.6634714330199
0.2620756828203449,6.257224883681512,5.192003481057469,1.443295770816614,7.493596666275381,9.602264733810033
0.2203237460449368,6.124371825826793,4.434130446606614,1.41483323719217,6.273555133904797,7.890524367850412
0.1061226368696173,4.583705666269245,3.754226310279983,1.357751686500357,5.09730710428666,6.286637114943517
0.2494106043224056,5.542944757352066,4.177253600127955,1.439390685920738,6.012699924753048,7.689715406970854
0.1827166857935955,5.265233305105529,3.928253034570226,1.406551391090863,5.525289770331655,6.975844609063637
0.06769518104276379,4.629405448946872,3.776347467570491,1.37838437332661,5.20525833755068,6.55048227094941
0.1958610778025263,6.204756794984556,4.469719256745194,1.421658765330027,6.354415559916221,8.004450411889152
0.1210236363716102,5.328915390116967,4.680843914884903,1.426068413724012,6.675203656589608,8.535640899159928
0.09296872098293565,5.01387370429727,3.853903793646912,1.397204667045536,5.38469236682796,6.759923071824791
0.1070278240143627,5.464550432836329,4.321574903470351,1.389994484352071,6.006965279538122,7.439942812962421
0.08741893112029733,4.514145361858026,3.445819893564274,1.395001937757459,4.806925428685362,6.057083818421419
0.1604716637812432,5.912663811131346,4.831802213351311,1.437321964112525,6.944855447497349,8.873668110317091
0.2078265625368834,6.102055155242361,4.625506422661452,1.414082132189269,6.540845984612265,8.175270127620513
0.09205604104117675,5.911357245561146,4.04223919902263,1.419579343430604,5.738279268137994,7.171318866182588
0.2495910152011176,6.406981555398123,5.106420392496489,1.450766671295453,7.408224515057352,9.447667265231535
0.1326100992916982,5.798324131211701,4.936838498127749,1.425419012278125,7.037063455777878,8.916333302993282
0.2294151368451793,6.15565900671649,5.122110945426925,1.430371184354451,7.326519899405209,9.339911935507223
0.2826626277172994,5.134076674504444,3.912609361713713,1.412438665371865,5.526320744980382,6.991918400444915
0.1693368040320321,5.55057247893642,4.558074960427625,1.404895175553657,6.403617521716696,8.067335329655251
0.09201368934081151,4.905939085041171,4.244789958918977,1.364879063017026,5.793624941833412,7.133078295943795
-0.01786477081896551,5.200282314320014,4.555515187530195,1.393435338387135,6.347815846863871,7.954922648237559
0.1098783983056169,5.263692091629356,4.269792740337959,1.401778974046634,5.985305686942707,7.563970965113312
0.3025561502162696,6.522306700333732,4.835002933939952,1.438043867663336,6.952946319286587,8.821325735844903
-0.01247059724062935,6.030660022138177,4.457739950773768,1.400935688852562,6.245006988662834,7.741846673627061
0.07759890529852695,5.02298057210194,4.082465782221038,1.393093667670242,5.687257229692569,7.147505351606884
0.05037209669076993,5.021810058876577,4.051851231319984,1.394839917461709,5.651683837061491,7.087765500310597
0.03505333609524832,7.116495414081931,3.86028462175485,1.607252572820991,6.204452390136788,8.488950163377249
0.03615659893255736,6.48909586882396,4.09721432055102,1.561360188943882,6.39722732567912,8.632143977981363
-0.007142557140000894,9.132649513789172,4.805107557146283,1.642263647790356,7.891253464824063,10.82120586506714
0.04646732790748745,8.618809026407163,4.933089066645504,1.640687483323856,8.093657485767039,11.44443819687013
0.1050636984809358,7.349585322614351,4.732409327613635,1.567012478868255,7.415744471483094,9.948816773371957
0.08867398665353472,9.435367608123686,5.401894962052806,1.610593097970878,8.700254741845908,11.68856141545313
0.1088666497130943,9.687326585530002,5.132202286023488,1.660851126475644,8.523823948042988,11.59056186762472
0.1009131869038305,8.22458486141602,4.887502049158405,1.657866146715725,8.102824189303456,11.49652564693161
0.162542044623323,8.87645306906782,5.187378531182171,1.631812637617399,8.464829843288248,11.69518025319218
0.1828683555257439,7.916625717009021,4.632010095865627,1.650130819663446,7.643422616180104,10.72189360873613
0.1457298194542554,9.37980209032491,5.535126860933206,1.600444767432158,8.858664821653736,12.03665357934786
-0.02684049008406912,8.82257798042202,4.474157179651177,1.634159647935981,7.311487121509009,9.935769335618636
0.04252726607148642,8.41209020347114,4.793654935854032,1.639667235334978,7.859998935821649,10.72597806841314
-0.006071696487318826,6.945766651120215,4.332789351622433,1.599848613929302,6.931807038640787,9.550838317782086
-0.2744198968756678,10.51099916624295,5.69610774070276,1.692156564342487,9.638706104632227,13.49931831991982
0.008207296897791526,7.341800713519966,3.958932050249356,1.638274533781779,6.485817558896006,9.106478158670964
0.04511399306772815,9.168284275100826,5.171219234787708,1.655611426506044,8.561529654082369,11.85484569199102
-0.05646921033217484,6.305463409267615,3.769753959182078,1.592923779019431,6.004930722633778,8.278067333155583
0.02247188420902275,8.501432117983416,4.184263295631871,1.6427229746831,6.873585447857697,9.437275625713681
0.002002254858860576,7.920006602347748,5.075544320917412,1.548997500175317,7.862005465130099,10.26016100797008
-0.04864533911892917,6.860381010944028,4.337290653627059,1.606327670816493,6.967109993294899,9.607844818807138
0.08083158808291108,7.234643000722226,4.420300793970136,1.5705940189415,6.942497988931859,9.36883825343342
-0.03925963615239712,7.096495274192049,4.841120496853125,1.559245097814835,7.548493402649153,10.182974521201
0.06290221337579406,6.132253627271576,3.830794493780386,1.551454459980766,5.94330320264534,8.010445755220223
0.09754689997365672,9.021559842675662,5.406337145744706,1.640246904887582,8.867727770086516,12.18676672320039
-0.03573215076422929,7.789908501945257,4.672459984215988,1.61186284042888,7.53136462194866,10.30470559233287
-0.07176020105038491,7.891519757803036,4.506049705444397,1.591848584340284,7.172948844578617,9.797548221421208
-0.1020214980237544,9.722561826985959,5.169687769954682,1.606538148095733,8.305300616176151,10.90795947495711
-0.08309496190307321,6.413409095478841,3.945482657688212,1.591254818522706,6.278268290444139,8.737331553934499
-0.09588821702425256,6.725386346793435,4.157262857692062,1.578459847281874,6.56207249546322,8.97111431816502
-0.03148468355651476,6.544362487334569,4.072693581702606,1.617727905615636,6.588510058142001,9.17581383159588
-0.05660837166246246,7.078497316037759,4.41354456354118,1.594686594755981,7.038220350837258,9.715481746976492
0.01253578634018266,6.608776845583515,4.432634561563765,1.595966504696267,7.07433628781479,9.761402630661182
0.05551782594803158,9.652062870418643,5.039848532100792,1.662595636013064,8.379230175637625,11.37199513698964
-0.08536704513323706,6.5039325459237,3.848289477689184,1.612040285615634,6.203597668745711,8.724924834121017
0.01314173481693568,6.422961309688113,4.521533038161035,1.557148210526396,7.040697079208434,9.673620028189998
-0.08695773709116585,7.184737398982465,4.011483938997996,1.639512061001185,6.576876300499756,9.106358864526433
0.02773889455874251,6.46212763643237,3.865686157422569,1.576167614344505,6.092969328549307,8.382214012549959
0.02228584880413234,6.829037700760602,4.623803462350025,1.585679082558267,7.331868432108925,10.11374919035137
0.08708677403109388,8.807076651941314,5.015270633502638,1.650564883395772,8.27802958838552,11.52653878014094
0.01161109275105615,6.976885028743673,4.672837640467099,1.576505979017721,7.366756479175444,10.0767641090263
-0.0916547580759222,6.386894316150472,3.961445743661694,1.601041176637846,6.342437754619105,8.914584102703769
0.1382359117527582,7.740749088642028,4.763290457112565,1.615937835886195,7.697181272963846,10.55744251183878
-0.09246162049223998,7.407766177584303,4.731491872624966,1.602980027907532,7.584486974024629,10.47144665544448
0.04914434069625973,7.42413646187953,4.051980012707997,1.640012056331116,6.645296072853823,9.183186714774722
-0.0005268216661663296,7.463290317134941,4.442749915552391,1.605035721690767,7.130772317000229,9.864519735380437
-0.03364714557612812,6.972419047640037,4.218168704850542,1.586191561667126,6.690823605322277,9.127184495656826
-0.1420024026341257,10.97028453335253,5.37688100654707,1.676149989260291,9.012459041377733,12.12990414333293
-0.0050547543948318,7.266517710626916,5.099705644743357,1.558353358056775,7.947143416586901,10.7796075477915
-0.05233845699048952,6.742459476952082,4.323077179027022,1.616311039384216,6.987437368571353,9.777066584345125
